name,dba,slug,dba_slug,type,is_breeder,is_bank,is_cultivator,is_dispensary,is_academic,url,is_bad_url,reason_code,street_address,city,state,zip_code,country,lat,lng,phone,email,license_usda,license_state,license_other,is_licensed,schema_complete,last_verified,verified_by,submitted_at,submitted_by,evidence_url
Seedism Seeds,,seedism-seeds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seedmakers Seeds,,seedmakers-seeds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seedperson,,seedperson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seeds66,,seeds66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seeds Mafia,,seeds-mafia,,,,,,,,https://seedsmafia.com,false,,,,,,,,,,,,,,,,,,,,
Seedsman,,seedsman,,,,,,,,https://www.seedsman.com,false,,,,,,,,,,,,,,,,,,,,
Seeds of Africa,,seeds-of-africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seeds of Compassion,,seeds-of-compassion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seeds of Life,,seeds-of-life,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seedy Simon,,seedy-simon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sefirot Genetics,,sefirot-genetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sementes Afortunadas,,sementes-afortunadas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Semyanich,,semyanich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Senpai Genetics,,senpai-genetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sensation Seeds,,sensation-seeds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sensi Break,,sensi-break,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sensi Seeds,,sensi-seeds,,,,,,,,https://sensiseeds.com,false,,,,,,,,,,,,,,,,,,,,
Serious Seeds,,serious-seeds,,,,,,,,http://www.seriousseeds.com,false,,,,,,,,,,,,,,,,,,,,
Shadow Corporation Genetics,,shadow-corporation-genetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shadow Seeds,,shadow-seeds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shaman Genetics,,shaman-genetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shangri-La Genetics,,shangri-la-genetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shaolin Genetics,,shaolin-genetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sherbinskis,,sherbinskis,,,,,,,,https://www.sherbinskis.com,false,,,,,,,,,,,,,,,,,,,,
Sherpa Seeds,,sherpa-seeds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shiro,,shiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shivaviva,,shivaviva,,,,,,,,https://shivaviva.org,false,,,,,,,,,,,,,,,,,,,,
Shoreline Genetics,,shoreline-genetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Short-Sleeved Magician,,short-sleeved-magician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Short Stuff Seedbank,,short-stuff-seedbank,,,,,,,,http://www.shortstuffseeds.com,false,,,,,,,,,,,,,,,,,,,,
Shuga Seeds,,shuga-seeds,,,,,,,,https://shugaseeds.com,false,,,,,,,,,,,,,,,,,,,,
Siam Seeds,,siam-seeds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SickMeds Seeds,,sickmeds-seeds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Siggi Seeds,,siggi-seeds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sigma,,sigma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Silberhaze Genetics,,silberhaze-genetics,,,,,,,,https://silberhazegenetics.com,false,,,,,,,,,,,,,,,,,,,,
Silent Seeds,,silent-seeds,,,,,,,,https://www.silent-seeds.com,false,,,,,,,,,,,,,,,,,,,,
Silver River Seeds,,silver-river-seeds,,,,,,,,http://silverriverseeds.com,false,,,,,,,,,,,,,,,,,,,,
Silverback Genetics,,silverback-genetics,,,,,,,,http://www.silverbackgenetics.org,false,,,,,,,,,,,,,,,,,,,,
Sin City Seeds,,sin-city-seeds,,,,,,,,http://www.homeofthedank.com,false,,,,,,,,,,,,,,,,,,,,
Sincerely Cali,,sincerely-cali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sindicato del kush,,sindicato-del-kush,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sinisterslim,,sinisterslim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Skunk Devil Genetics,,skunk-devil-genetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Skunk House Genetics,,skunk-house-genetics,,,,,,,,https://skunkhouseseeds.com,false,,,,,,,,,,,,,,,,,,,,
Skunken Treasure,,skunken-treasure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Skunktek,,skunktek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Skunkwerk Genetics,,skunkwerk-genetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Skunky Monkey Genes,,skunky-monkey-genes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slabs,,slabs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slanted Farms Seed Company,,slanted-farms-seed-company,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slide Grows,,slide-grows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Small Boutique Farms,,small-boutique-farms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Smart Plug Cultivars,,smart-plug-cultivars,,,,,,,,http://birdseed.b2bproject.net,false,,,,,,,,,,,,,,,,,,,,
Smiling Tiger,,smiling-tiger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Smoke A Lot Seeds,,smoke-a-lot-seeds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Smoke One Genetics,,smoke-one-genetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SmokeSmith Genetics,,smokesmith-genetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Smokedisco,,smokedisco,,,,,,,,https://www.smokedisco.com,false,,,,,,,,,,,,,,,,,,,,
Smokingrower,,smokingrower,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sneaker Shoes Genetics,,sneaker-shoes-genetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sniper Seeds,,sniper-seeds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SnowHigh Seeds,,snowhigh-seeds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SoCal Seed Collective,,socal-seed-collective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Socal Seed Vault,,socal-seed-vault,,,,,,,,http://www.socalseedvault.com,false,,,,,,,,,,,,,,,,,,,,
Socraseeds,,socraseeds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Soellner Bio Hanf Deluxe,,soellner-bio-hanf-deluxe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Soil Technician,,soil-technician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Solar Panel,,solar-panel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Solfire Gardens,,solfire-gardens,,,,,,,,https://solfiregardens.com,false,,,,,,,,,,,,,,,,,,,,
Solkana Seeds,,solkana-seeds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Soloud Genetics,,soloud-genetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SolshineGrowing,,solshinegrowing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Soma Seeds,,soma-seeds,,,,,,,,http://www.somaseeds.nl,false,,,,,,,,,,,,,,,,,,,,
Sonic-Seeds,,sonic-seeds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sonic Seeds,,sonic-seeds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Souljah Seeds,,souljah-seeds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sour Genetics,,sour-genetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Source Genetics,,source-genetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Bay Genetics,,south-bay-genetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Fork Seed Collective,,south-fork-seed-collective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Southern Humboldt Seeds Collective,,southern-humboldt-seeds-collective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Southern Roots Genetics,,southern-roots-genetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Southern Star Seeds,,southern-star-seeds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Souvenir Seed Company,,souvenir-seed-company,,,,,,,,https://souvenirseedco.com,false,,,,,,,,,,,,,,,,,,,,
Soyl's Seeds,,soyls-seeds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Space GenetiX,,space-genetix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Space Trooper Genetics,,space-trooper-genetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spaceman SeedCo,,spaceman-seedco,,,,,,,,https://www.spacemanseedco.com,false,,,,,,,,,,,,,,,,,,,,
Span Lion Genetics,,span-lion-genetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SpartanLoud,,spartanloud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Speed Seeds,,speed-seeds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Speedrun Seeds,,speedrun-seeds,,,,,,,,https://www.speedrunseeds.com,false,,,,,,,,,,,,,,,,,,,,
Spice of Life Seeds,,spice-of-life-seeds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spittinglion Genetics,,spittinglion-genetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spliff Seeds,,spliff-seeds,,,,,,,,http://www.spliffseeds.nl,false,,,,,,,,,,,,,,,,,,,,
Sputnik Seeds,,sputnik-seeds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Square One Genetics,,square-one-genetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Staff Selects,,staff-selects,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stank Face Seeds,,stank-face-seeds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stars and Stripes Seed Co,,stars-and-stripes-seed-co,,,,,,,,http://www.starsandstripesseed.com,false,,,,,,,,,,,,,,,,,,,,
State of The Arts Farm,,state-of-the-arts-farm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steel Seeds,,steel-seeds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sterling Arboretum,,sterling-arboretum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sterquiliniis Seed Supply,,sterquiliniis-seed-supply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sticky Bud Bandits,,sticky-bud-bandits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sticky Calyx,,sticky-calyx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sticky Fangers Genetics,,sticky-fangers-genetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sticky Finger Seeds,,sticky-finger-seeds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stickybuds®,,stickybuds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stillwater Genetics,,stillwater-genetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stinky's Genetics,,stinkys-genetics,,,,,,,,http://www.stinkysgenetics.com,false,,,,,,,,,,,,,,,,,,,,
Stoic Seed,,stoic-seed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stok'd Genetics,,stokd-genetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stone City Genetics,,stone-city-genetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stone Free Seeds,,stone-free-seeds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stoner Genetics,,stoner-genetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stoney Girl Gardens,,stoney-girl-gardens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Strain Hunters Seed Bank,,strain-hunters-seed-bank,,,,,,,,http://www.strainhunters.com,false,,,,,,,,,,,,,,,,,,,,
Strain Reign,,strain-reign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Strain Station,,strain-station,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Strainger Seeds,,strainger-seeds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Strains Breeders Club,,strains-breeders-club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Strains Lab,,strains-lab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Strait A Genetics,,strait-a-genetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stranger Seeds,,stranger-seeds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Strayfox Gardenz,,strayfox-gardenz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Street Medic Genetics by Clone Chief,,street-medic-genetics-by-clone-chief,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SubCool’s The Dank,,subcools-the-dank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sub Rosa Gardens,,sub-rosa-gardens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sublime Cannabis,,sublime-cannabis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sugar Shack,,sugar-shack,,,,,,,,https://www.sugarshackseeds.com,false,,,,,,,,,,,,,,,,,,,,
Sumerian Seeds Bank,,sumerian-seeds-bank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Summit Smoke,,summit-smoke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sumo Seeds,,sumo-seeds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sun Grown Genetics,,sun-grown-genetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sunken Treasure Seeds,,sunken-treasure-seeds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sunleaf Seed Co,,sunleaf-seed-co,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sunny Gardens  VT,,sunny-gardens-vt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sunny Side Up Farms,,sunny-side-up-farms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sunny Valley Seed Co,,sunny-valley-seed-co,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sunnyvale,,sunnyvale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sunrise Side Seeds,,sunrise-side-seeds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sunset Genetics,,sunset-genetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sunshine Dream Genetics,,sunshine-dream-genetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sunshine State Seed Company,,sunshine-state-seed-company,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Suny Cheeba Cannabis Genetics,,suny-cheeba-cannabis-genetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SuperCBDx,,supercbdx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Super Guam Cultivation,,super-guam-cultivation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Super Sativa Seed Club,,super-sativa-seed-club,,,,,,,,http://www.supersativaseedclub.com,false,,,,,,,,,,,,,,,,,,,,
Super Strains,,super-strains,,,,,,,,https://superstrains.nl,false,,,,,,,,,,,,,,,,,,,,
Superior Growth Solutions,,superior-growth-solutions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Supernaturalseeds.uk,,supernaturalseedsuk,,,,,,,,https://supernaturalseeds.uk,false,,,,,,,,,,,,,,,,,,,,
Superseed Company,,superseed-company,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SupraGenetics,,supragenetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sur Genetics,,sur-genetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sure Fire Seeds,,sure-fire-seeds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Surfr Seeds,,surfr-seeds,,,,,,,,https://surfrseeds.surf,false,,,,,,,,,,,,,,,,,,,,
Swami Organic Seed,,swami-organic-seed,,,,,,,,http://swamiseed.org,false,,,,,,,,,,,,,,,,,,,,
Swamp Boys Seeds,,swamp-boys-seeds,,,,,,,,http://www.swampboysseeds.com,false,,,,,,,,,,,,,,,,,,,,
Swamp Donkey Seeds,,swamp-donkey-seeds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Swarovski Breder,,swarovski-breder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sweed Lab,,sweed-lab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sweet Funky Breeze Seeds,,sweet-funky-breeze-seeds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sweet N Sticky Genetics,,sweet-n-sticky-genetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sweet Seeds,,sweet-seeds,,,,,,,,http://sweetseeds.es,false,,,,,,,,,,,,,,,,,,,,
Sweet Tooth Seeds,,sweet-tooth-seeds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SwissSeeds,,swissseeds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Swordzman,,swordzman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Symbiotic Genetics,,symbiotic-genetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Syndikate Vault Seedbank,,syndikate-vault-seedbank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Synful Seeds,,synful-seeds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sátiros Seeds,,sátiros-seeds,,,,,,,,http://satirosseeds.weebly.com,false,,,,,,,,,,,,,,,,,,,,
sMileHighCity Creations,,smilehighcity-creations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
seeyouNtea genetics,,seeyountea-genetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
southdagrowda,,southdagrowda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
strain-o-verse-genetics,,strain-o-verse-genetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TBS - The Breeders Squad,,tbs---the-breeders-squad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TCVG Shit,,tcvg-shit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THC Development Seed Company,,thc-development-seed-company,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THC Plants Labs,,thc-plants-labs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TH Seeds,,th-seeds,,,,,,,,https://thseeds.com,false,,,,,,,,,,,,,,,,,,,,
TICAL Genetics,,tical-genetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TNT Genetics,,tnt-genetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Taima Seeds,,taima-seeds,,,,,,,,https://www.taimaseeds.com,false,,,,,,,,,,,,,,,,,,,,
Talez Of Chronic,,talez-of-chronic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tall Boy Family Farms,,tall-boy-family-farms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tall Tree Organics,,tall-tree-organics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tamaran Vibration,,tamaran-vibration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tantric Genetics,,tantric-genetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tarantula Genetics,,tarantula-genetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tastebudz Seeds,,tastebudz-seeds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tatewari Tactical,,tatewari-tactical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Taylor'd Genetics,,taylord-genetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Taylormade Selections,,taylormade-selections,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Team THCtalk Seeds,,team-thctalk-seeds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TeamingWithTerps,,teamingwithterps,,,,,,,,http://TeamingWithTerps.com,false,,,,,,,,,,,,,,,,,,,,
Ted Terpene,,ted-terpene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tempa Genetics,,tempa-genetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tempest Grove Genetics,,tempest-grove-genetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Temple of Terpenes,,temple-of-terpenes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Teonana,,teonana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TerpFarmz,,terpfarmz,,,,,,,,https://terpfarmz.co.uk,false,,,,,,,,,,,,,,,,,,,,
Terp Fi3nd,,terp-fi3nd,,,,,,,,https://terpfi3nd.com,false,,,,,,,,,,,,,,,,,,,,
Terp Hogz,,terp-hogz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Terpbenderz Premium Seed Company,,terpbenderz-premium-seed-company,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Terpdawg Seeds,,terpdawg-seeds,,,,,,,,https://terpdawgseeds.com,false,,,,,,,,,,,,,,,,,,,,
Terpenos,,terpenos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Terpethic,,terpethic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Terpking,,terpking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Terp n Seeds,,terp-n-seeds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TerpsGenetics,,terpsgenetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TerpsnTrichs Genetics,,terpsntrichs-genetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Terptown USA,,terptown-usa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TerpyHighs,,terpyhighs,,,,,,,,https://terpyhighs.com,false,,,,,,,,,,,,,,,,,,,,
TerpyZ Mutant Genetics,,terpyz-mutant-genetics,,,,,,,,https://terpyz.eu,false,,,,,,,,,,,,,,,,,,,,
TerpyZ X KalySeeds,,terpyz-x-kalyseeds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Terra Firma Exclusives,,terra-firma-exclusives,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Terrapin Terpenes Genetics,,terrapin-terpenes-genetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The 7 Dwarfs,,7-dwarfs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Agrarian Society,,agrarian-society,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Alchemist's Vault,,alchemists-vault,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Average Seed Company,,average-seed-company,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Baker BCN,,baker-bcn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Bakery Genetics,,bakery-genetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Bank,,bank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Bank Genetics,,bank-genetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Blazing Pistileros,,blazing-pistileros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Breed,,breed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Bulldog Seeds,,bulldog-seeds,,,,,,,,http://www.bulldogseeds.nl,false,,,,,,,,,,,,,,,,,,,,
The Cali Connection,,cali-connection,,,,,,,,https://www.thecaliconnection.com,false,,,,,,,,,,,,,,,,,,,,
The Capitan's Connection,,capitans-connection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Captain,,captain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Carolina Collection,,carolina-collection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Crystal Rose Seed Co.,,crystal-rose-seed-co,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Devil's Harvest Seed Company,,devils-harvest-seed-company,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Electro Genetic Seed Company,,electro-genetic-seed-company,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Farm Genetics,,farm-genetics,,,,,,,,https://thefarmco.com,false,,,,,,,,,,,,,,,,,,,,
The Fire Department,,fire-department,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Global Seedbank,,global-seedbank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Grass Menagerie,,grass-menagerie,,,,,,,,https://www.thegrassmenagerieseedco.com,false,,,,,,,,,,,,,,,,,,,,
The Grateful Seeds,,grateful-seeds,,,,,,,,https://www.thegratefulseeds.com,false,,,,,,,,,,,,,,,,,,,,
The Green Highlander Seeds Bank,,green-highlander-seeds-bank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The High Chameleon,,high-chameleon,,,,,,,,https://www.thehighchameleon.com,false,,,,,,,,,,,,,,,,,,,,
The Highlander Cannabis,,highlander-cannabis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TheHoneyCombFarms,,thehoneycombfarms,,,,,,,,https://thehoneycombfarm-me.com,false,,,,,,,,,,,,,,,,,,,,
The Horticulture Company,,horticulture-company,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The KushBrothers Seeds,,kushbrothers-seeds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Landrace Team,,landrace-team,,,,,,,,http://www.tltseeds.com,false,,,,,,,,,,,,,,,,,,,,
The Moon Seeds,,moon-seeds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Northfire,,northfire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The NugLab,,nuglab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TheOGHomeGrownSensi,,theoghomegrownsensi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Old Farmer Seeds,,old-farmer-seeds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Oregon Leaf Cultivation,,oregon-leaf-cultivation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Phyton Collective,,phyton-collective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Plant,,plant,,,,,,,,https://theplant.es,false,,,,,,,,,,,,,,,,,,,,
The Plant Preservation,,plant-preservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Plant Stable,,plant-stable,,,,,,,,https://www.theplantstable.com,false,,,,,,,,,,,,,,,,,,,,
The Plug Seedbank,,plug-seedbank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Ranch,,ranch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Rat’s Stock,,rats-stock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Real Seed Company,,real-seed-company,,,,,,,,http://www.therealseedcompany.com,false,,,,,,,,,,,,,,,,,,,,
The Seed Bank,,seed-bank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Seed Kompany,,seed-kompany,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Seekers of Genetic Wisdom,,seekers-of-genetic-wisdom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Vault Seed Bank,,vault-seed-bank,,,,,,,,http://www.thevaultseedbank.com,false,,,,,,,,,,,,,,,,,,,,
The Vimana Collective,,vimana-collective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Weed Seeds Company,,weed-seeds-company,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The iSeeds,,iseeds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Theraplant,,theraplant,,,,,,,,http://theraplant.com,false,,,,,,,,,,,,,,,,,,,,
